,uniq_id,product_name,summary,review_text,reviewer,helpful,rating,sentiment
584,"B000EVNZCU:looks_great,__but...:d._isakson",Cuisinart CRC-400 4 Cup Rice Cooker: Kitchen & Housewares,"Looks Great,  but...","Tired of exploring every possible way to ruin a pot of rice, I was looking forward to something that would do the job well and consistently.  No such luck with this one! First, it uses a different measuring system for the rice (""rice cooker cup"")than it does for the water (""regular measuring cup""), so if you need more or less than the few amounts they list it's back to guesswork again! Worse though, is that the amount of water they call for is hugely more than is actually needed, so it boils very fast while pumping out all the excess water as steam. For those who might like to take a steam bath while they cook this would be great. One might figure out how to adjust the measuring, but there seems no way to slow the boiling down to lessen the steam output. Since water boils at the same temperature, fast or slow, it makes no sense.
Yet another gripe is that it automatically goes into ""warm"" mode when it is finished. May be handy to have the warm option, but if you don't realize it's done and its left on ""warm"" for ten minutes the rice turns into a solid slab.
It seems very well made, and handsome Bau-Haus design, but unfotrtunately I can't use it because of the above problems. 

Others' experience may vary. Keep in mind I'm very good at ruining rice. I just don't need help doing it!
David",D. Isakson,80,1,0
585,B000HWVBAO:waste_of_money:mom_in_ct,"Senseo HD7820 Deluxe Single-Serve Gourmet Coffeemaker, Black and Silver Grey: Kitchen & Housewares",Waste of Money,"I hardly ever write reviews but I felt the need to on this item. I bought the senseo deluxe last night, I wanted the deluxe model so that I could also make tea. The setup was quick and easy and the price was great compared to the competition. Here's the problem, I brewed a cup of coffee and this was the weakest coffee EVER and I'm not even a big coffee drinker. To make matters worse each pod only makes 4oz of coffee. Who drinks only 4 ounces of anything. You would need to use 2 pods just to make 8 oz and then the coffee is still weak. Which is wear the waste of money comes in. The senseo pods are the same price as the home cafe pods but you will go through them twice as fast. I personally ended up returning this machine and getting a tassimo this morning. I originally bought the Senseo because I didnt want to spend Tassimo money but in the end you pay for what you get. Now the tassimo is great. I've made hot chocolate for my daughter and tea for my son. Everyone likes it. Good luck everyone.",Mom in CT,75,1,0
586,B0006IVZ8W:good_then_poor:thomas_a._loeppke,MIU France 90757 Composite Mandoline Food Slicer: Kitchen & Housewares,Good then poor,"This was an excellent item...for about 3 uses...then the mandoline would not hold to one thickness...it keeps opening up to maximum cut depth.   MIU France says this is not their problem...""just buy a new one"".  With an attitude like that...and product failure so quickly.....yes, I will buy a different brand...and avoid MIU France product",Thomas A. Loeppke,100,1,0
587,B000063XHF:too_bad_...:jolly_roger,Black & Decker IC200 Arctic Twister Ice Cream Mixer: Kitchen & Housewares,Too Bad ...,"It's too bad ... I really wanted this to work, since I love soft serve. But after using it twice I donated to Goodwill.

It would be great if somebody brought out a home version of the ""drill"" thing they use in some frozen yogurt places. Until then the best bet is to let the ice cream or frozen yogurt thaw in the fridge for a few hours, then stir it up with a spoon until it's the preferred level of softness",Jolly Roger,33,2,0
588,B000063XHF:horrible:such_a_lady,Black & Decker IC200 Arctic Twister Ice Cream Mixer: Kitchen & Housewares,Horrible,"The Black & Decker IC200 Arctic Twister Ice Cream Mixer is a product that you must not purchase. It is a total waste of money. It's designed to make soft-serve ice cream at home. The are not enpough pro's and way too many cons. the only Pro: It makes soft-serve ice cream when ever you want.
CONS
1. It's LOUD and Noisy
2. The ice cream you use in it must be as frozen as it is the second it comes out of the freezer which makes it very hard to scoop out.
3. If not used correctly, it make a huge mess.
4. It wastes ice cream. When you use this product, half of the ice cream gets stuck inside the machine.
5. by the time its finished, ice cream is pratically melted.
6. You ongly get about 1/3 of what you put in the machine. The rest gets stuck inside the machine.
7. You have to hold onto the on switch while operating the machine.
8. You have to hand pump the ice cream into soft-serve yourself. 
This Black & Decker IC200 Arctic Twister Ice Cream Mixer is such a waste of money. I So reccomend not buying this. Just going to Dairy Queen or Baskin Robins is a much easier and cleaner solutio",such a lady,83,1,0
589,B00006IJM9:they_don't_make_them_like_they_used_to:ak47,Black & Decker FP1500 Power Pro II food processor: Kitchen & Housewares,They don't make them like they used to,"I had a Black and Decker processor that I got as a wedding present over twenty years ago, and it never let me down once. When it was time to get a new one, I got this 1500 thinking that it's a B&D and I can't go wrong. Well as as soon as I tried to grate some cheese the plastic ring on the shredder/grater blade snapped off. The next time I used it a metal pin in the pastic cover that holds the blade securely broke the plastic groove it was in. Too bad B&D went down the drain through the years",AK47,100,1,0
590,B00006IJM9:doa:d._fuller,Black & Decker FP1500 Power Pro II food processor: Kitchen & Housewares,DOA,"I received my food processor for Christmas.  I had noticed the same processor at a different store that came with a bonus blade for fine shredding.  I decided to see if I could buy accessories for mine online.  I could not find any accessories or replacement parts for the Power Pro II.  I was concerned about the number of unfavorable reviews I came across during my search.  Despite the numerous negative comments concerning the motor going out, I decided to keep it.  I used it for the first time tonight to make a sauce and was only halfway finished when it stopped working!  I strongly recommend NOT purchasing this food processor",D. Fuller,100,1,0
591,B00006IJM9:returning_it_tomorrow:nineteen,Black & Decker FP1500 Power Pro II food processor: Kitchen & Housewares,Returning it tomorrow,"I read the reviews after I purchased it. We made grated cheese (turned out so so) and *tried* to make hummus but it wouldn't even turn the blade and was very, very noisy. I'm returning it to Target tomorrow. If it can't stand up to crushing a few cooked beans then it's no good to me.

Until I find a better one I'm using my 10 speed Osterizer blender I've had for 10 years. It made hummus easily",nineteen,100,1,0
592,B00006IJM9:not_worth_the_money:cindy,Black & Decker FP1500 Power Pro II food processor: Kitchen & Housewares,Not worth the money,"I purchased this Black &amp; Decker Food Processor on 12/30/04 at Target. I used it the first time to grate cheese and loved it. However, I used it tonight for only the 2nd time to chop some onion and celery and it started smelling hot. Smoke started pouring out the back. I will be returning to Target tomorrow and NOT purchasing another Black &amp; Decker kitchen appliance",Cindy,75,1,0
593,B00004S7U4:disappointed!:martha_minica,: Kitchen & Housewares,DISAPPOINTED!,I LOVE THE COLORS AND THE HEAT RESISTANCE BUT FOUND THE WOODEN HANDLE ON ONE SPATULA ROUGH AND SPLINTERY.  ALSO THE SPATULA IS SHOWING NICKS ON THE EDGES OF THE SILICON....DON'T UNDERSTAND BECAUSE I DON'T USE IT ON ROUGH EDGED BOWLS OR PANS,Martha Minica,66,2,0
594,B00063RVDU:i_bought_the_z845_a_few_months_ago_and_i_think_it's_junk.:m._hughes,"FoodSaver V845 Vacuum-Packaging System, White: Kitchen & Housewares",I bought the Z845 a few months ago and I think it's junk.,"If I could give this thing a negative number, I would. I just threw away 2 large bags of brown sugar because, after I had thrown away the bags the sugar came in, I could not get the Z845 to work. What a mess! I had brown sugar all over that part of my kitchen.

On a couple of occasions the sealer has worked without creating a vacuum. This time it appeared to be trying unsuccessfully to pull all the air out of the bag, but the bag never sealed.

I have watched the video several times and have read and re-read the instructions. At first I thought I was not operating it correctly, but now I believe the Foodsaver is the problem. The first time I used it, to seal a quantity of chicken for the freezer, it worked beautifully. It hasn't worked right since then.

Another problem is that it wastes an amazing amount of plastic material. Is it possible this thing was invented for the purpose of selling refills, rather than to work as a sealer",M. Hughes,68,1,0
595,"B00005OTWU:not_that_great:carolyn_""shopperextrodinaire""",CorningWare 10&#45;pc&#46; Bakeware Set &#45; French White: Kitchen & Housewares,Not that great,"These dishes, first of all, are just beautiful.  The white looks so wonderful on the table and the presentation is just fabulous.  That said, be prepared to buy and buy and buy these if you like the looks of them. They break horribly easily and the cleanup, well, we just won't go there.  I've had mine for 10 years and now I'm down to just two of the serving pieces.  They break very easily in the oven, in the cabinet, you name it, it's gone.  If you're looking for a better one, go for the Le Creuset La Poterie line, or just grab a Longaberger one.  They're definitely worth it because you'll just have to keep buying these to keep them looking good and in one piece.  I hate trying to clean these after using them so I just don't use them anymore for anything but to mix items.  That way, nothing gets baked on them and I am not breaking nails scouring off the mess.  I definitely recommend getting something else","carolyn ""shopperextrodinaire""",81,2,0
596,B00005OTWU:broken:,CorningWare 10&#45;pc&#46; Bakeware Set &#45; French White: Kitchen & Housewares,Broken,"We registered for this as a wedding gift and were disappointed to find the large dish shattered in both the first AND second box we picked up. It's a very attractive set; too bad it can't actually contain food due to broken corners, can't be washed in a dishwasher, can't be used on the stove, and can't be used to broil! You can't use the ramikin dishes for creme brulee, which is why I wanted them. Additionally, Target doesn't allow you to open the box in the store to check the merchandise. I realize most of the other reviews complain about the shattering too, but I just thought I'd point out that the Corningware doesn't have to be shipped to you to arrive broken",,50,1,0
597,B00004S9CI:do_not_buy_this:rascal,"Cuisinart BFP-703 SmartPower Duet Blender/Food Processor, White: Kitchen & Housewares",Do NOT buy this,"The blender part that holds the blade broke the second time I used it to crush ice. The food processor part works ok, but the major problem is it's extremely loud. It's beyond the pain level. It's so loud, I have to use hearing protection or my ears are ringing for 15 minutes afterwards. It's louder than my circular saw",Rascal,100,1,0
598,B0000U6PTK:hard_to_clean:nicholas_barbosa_iii,Bodum The de Chine Personal Glass Tea Infuser & Cup: Kitchen & Housewares,Hard to clean,"I picked this up recently and tried several varieties of loose tea in it.  The bottom line is that tea does get stuck in the one that I own.  I have tried a couple of methods to get the tea out to no avail.  It might be hard to see from the picture, but the ""holes"" for the water are actually slits in the bottom around the bottom rim of the infuser.  The slits are actually sickle shaped and the tea gets caught in the narrow areas.  I imaging that differences in the cuts would either make or break this product.  In my case they make me want to break it",Nicholas Barbosa III,100,1,0
599,B00005OU62:do_not_waste_your_money:j._delson,"LitterMaid LM700 Self-Cleaning Automatic Litter Box, Sage and Cream: Kitchen & Housewares",Do Not Waste Your Money,"I had the unit for about 4 weeks before it broke completely. The rake would continually get clogged from the clumping litter, even with daily cleaning. Sometimes the unit would cycle on and off all night, very noisily, until I put a timer on it to turn off at night. It was very diffult to clean, even with daily inspection.

Go the old fashioned way, with a tray and a liner",J. Delson,100,1,0
600,B00005OU62:horrible:books_&_fresh_air,"LitterMaid LM700 Self-Cleaning Automatic Litter Box, Sage and Cream: Kitchen & Housewares",Horrible,"Great idea, horrible execution.  Disgusting to clean, rake gets clogged.  There are much better options.  Litter Robot is well worth the extra cost",Books & Fresh Air,0,1,0
601,"B00005OU62:do_not_buy_-_broke_in_about_two_weeks:albert_wiersch_""tidal_wave_one""","LitterMaid LM700 Self-Cleaning Automatic Litter Box, Sage and Cream: Kitchen & Housewares",DO NOT BUY - Broke in about two weeks,"At first it looked like it was going to work great (when the litter was clean). After a day or so, it wasn't cleaning very well. I got better litter and it started working better, but still not great. Litter gets in the crevices and gets stuck to the rake. After about two weeks of use, the rake stopped moving backwards. I tried to fix it, but it just won't go in reverse. Overall, this was a big waste of time and money. I'm not even going to try to get another one. A good old fashioned litter box with good clumping litter is less work than trying to get this thing to work properly while keeping it clean. It's too bad as it had a promising beginning. DO NOT BUY","Albert Wiersch ""tidal_wave_one""",0,1,0
602,"B00009PLIO:broke:kimberly_mcfarland_""farleybuh""",Toastmaster TBR15 1-1/2-Pound Breadmaker: Kitchen & Housewares,Broke,"I loved this bread machine, but it broke after owning it for about three years.  My husband took it apart to try to fix it, but could not repair it.  It was making bread and just turned off.  We could not get it to turn back on and the manual was not helpful in trying to fix such a problem.  We now have to replace it.  It worked great until it just stopped working.  I think a breadmaker should last longer then three years.  Also, I did need to make sure the ingredients in the corners of the pan got mixed into the dough, so I couldn't just program it and leave the house","Kimberly Mcfarland ""farleybuh""",33,2,0
603,B00009PLIO:warped_top:john_c._bennett,Toastmaster TBR15 1-1/2-Pound Breadmaker: Kitchen & Housewares,WARPED TOP,"I FOLLOWED BREAKIN INSTRUCTIONS AS WRITTEN ON PG 3.THE CLEAR SEE-THRU TOP WARPED.UNIT WORKS,BUT IS UGLY. I CONTACTED SALTON AND WAS TOLD MY UNIT WAS OUT OF WARRANTY,TOO OLD! I MAILED COPIES OF MY INVOICE. NO RESPONSE.I GAVE UP.I WAS VERY HAPPY WITH YOUR SERVICE,BUT WONDER IF DRIVING TO WALMART MIGHT HAVE BEEN BETTER.
                                   SINCERELY,

                                     JOHN C BENNET",John C. Bennett,33,1,0
604,B000062UH4:20'hose_does_not_fit_hepa_hoovers!!!:kerstin_earnest,Hoover 40200024 WindTunnel 20-Foot Deluxe Stretch Hose: Kitchen & Housewares,20'Hose DOES NOT FIT HEPA Hoovers!!!,"The information on the pages that pertain to this hose needs to be changed to reflect the fact that the hose DOES NOT fit Hoovers with a HEPA system.  It only fits Hoovers with product #'s beginning U53.., U54.., U64..  I ordered it along with a new Windtunnel that has a Hepa system, since the product information stated that these 2 items were bought together by other people.  Unfortunately, it does not state that these people (now including me) have to return the hose because it does not fit all Windtunnels.  So be sure to check and doublecheck before you buy.  ..",Kerstin Earnest,81,1,0
605,B000062UH4:insufficient_information_in_product_information:the_desert_recluse,Hoover 40200024 WindTunnel 20-Foot Deluxe Stretch Hose: Kitchen & Housewares,insufficient information in product information,"Upon opening the box I found that the information given in the buying information for this product did not reflect the actural product. For one thing it only fits unright WindTunnel models that use bags.  This hose is for models beginning with U53, U54 and U64 only",The desert recluse,80,1,0
606,"B000064168:grater_broke:a._bartley_""wannabeanurse""","KitchenAid 6-Piece Gadget Set, Black: Kitchen & Housewares",Grater Broke,I bought this set and was very pleased until the grater just snapped at the handle. This implies that there is a support problem with the manufacturers design,"A. Bartley ""Wannabeanurse""",100,2,0
607,"B0001XAG8W:disapointing_for_cuisinart:d._ermer_""atoz_junkie""",Cuisinart CRC-400 4-Cup Rice Cooker: Kitchen & Housewares,disapointing for Cuisinart,"I use this rice cooker mostly for brown rice and it is a fiasco.  You need to put in 1/2 the water that you are supposed to, wait until that is cooked in and then add the other half.  Adding all the water up front causes the cooker to boil over - a real mess with rice.  It looks OK, but it just isn't the quality item you would expect with the name Cuisinart.  The price is also reasonable, so its not the end of the world - it might be better for things that don't require as much water or cook time (like white rice)","D. ERMER ""AtoZ Junkie""",100,1,0
608,B0001XAG8W:burns_rice_even_w/_more_h20:eclectic1,Cuisinart CRC-400 4-Cup Rice Cooker: Kitchen & Housewares,Burns rice even w/ more h20,"Bought one recently from a Mervyns sale.  Rice burned especially at the bottom (black & crunchy).  So I returned and got another one in case the 1st one was defective.  Nope, did the same thing.  So next go around, I added more water, but still the rice tasted funny- a burned taste- although the rice didn't burn as much this time.  For the cost and design, I was hoping this would be a great rice cooker.  Design element is cool especially wiith the retractable cord, however, this cooker can't even perfom its main purpose- just plainly cook rice without burning it.  Yes, I did add enough water and followed instructions and used the measuring cup.  Hopefully they'll improve it.  Better yet, maybe Krups can design a better abd sleek-looking yet working rice cooker",Eclectic1,100,2,0
609,B0001XAG8W:looks_great_but_doesn't_perform_well:yolik,Cuisinart CRC-400 4-Cup Rice Cooker: Kitchen & Housewares,Looks great but doesn't perform well,"I bought this in October, 2004 because I wanted something small for my kitchen.  You cannot cook over 2 cups of rice without it spurting out all over the cooker.  Now, it shuts off mid-way and I have to wait for it to cool down and try to reset it.  Hopefully the ""powers that be"" will read these comments and make improvements",yolik,100,2,0
610,B0001XAG8W:doesn't_work_for_brown_rice:christine_p._fontanin,Cuisinart CRC-400 4-Cup Rice Cooker: Kitchen & Housewares,Doesn't work for brown rice,I ended up returning this because every time I tried it with brown rice it burned the rice. I even tried doubling the recommended water amt. for brown rice and it still burned.,Christine P. Fontanin,100,1,0
611,B0000DC2ZH:dangerous_to_your_health:j._daniel,Ionic Pro Ionic Air Purifier: Kitchen & Housewares,DANGEROUS TO YOUR HEALTH,"Air Purifiers were recently reveiwed by Consumer Reports Magazine. They are quite ineffective and can be dangerous to your health. For further info, read article in Consumer Reports",J. Daniel,45,1,0
612,"B00004SPDW:i_would_not_recommend_this_product:dedicated_mom_""loyzoo""",VillaWare V5500   10-Square Ravioli Maker: Kitchen & Housewares,I would NOT recommend this product,"I had a hard time with this product. The item does not cut the dough well and the ravioli kept opening as a result of this. In my opinion, I like the size of a 12 count ravioli maker better. This 10 count makes ravioli thats too large","Dedicated Mom ""loyzoo""",0,2,0
613,B0002V3ZZY:not_your_mother's_cookie_press:ravendas,"KitchenAid Cookie Press with 16 Discs, Red: Kitchen & Housewares",Not your Mother's cookie press,"I have many fond childhood memories of making and decorating sprtiz cookies with my mother. She had an old copper and stainless steel cookie press and it turned out perfect cookies almost everytime. When I found the Kitchenaid cookie press on clearance for a mere $4.97 at my local Sears, I snatched it up with high hopes of recreating those fond childhood memories in the kitchen. 

It's not a bad cookie press, but it's definitely not the best out there, I'm sure...and it doesn't stack up at all to my mother's old-fashioned one. As stated in another review, many discs don't seem to work at all well with this press. I tried the tree, candy cane, and star discs and every single one just squirted out an uneven messy blob. Somehow the press pushed out the dough unevenly out of the press, so that one side of the shape was a blob while the other side was barely out of the press. 

The rosette, swirl, and ribbon shapes did fairly well, though they turned out much larger shapes than the older model I'm used to...hence extending the baking time of the cookies. I'm used to nice, thin, crispy ribbons, but this press turned out very thick ones. 

I was also not very fond of the ratcheting style of the press. It felt as though I had less control over it than the squeeze-gun type.

If I'd paid full price for this press, I would have been a bit upset at the quality, but having paid only $5 for it, I'm just disappointed because I had thought Kitchenaid to be a better quality brand than what I've seen in this cookie pres",Ravendas,0,2,0
614,"B00004SBJ0:not_up_to_""le_creuset""_standard...:f._michaud_""***""","Le Creuset 1-4/5-Quart Whistling Teakettle, Flame: Kitchen & Housewares","Not up to ""Le Creuset"" standard...","I am a major fan of ""Le Creuset"" pots and have a number of them but I must say that their kettle is not up to par.

Like the other lady said, it does spit out water (substantially at that) when it boils on the stove.  I am finally throwing mine out to the garbage since I have had it for a while and the coating at the inside bottom of the kettle is coming apart and I have been boiling ""contaminated"" water since a while...I just noticed one day that there was this stuff floating on top of the water....I wonder what kind of chemicals I have been putting in my body???","F. Michaud ""***""",100,1,0
615,"B00004SBJ0:they_rust!__big_disappointment...:m._seddon_""green_thumb""","Le Creuset 1-4/5-Quart Whistling Teakettle, Flame: Kitchen & Housewares",THEY RUST!  Big disappointment...,"I have probably seen hundreds of tea kettles by now and still love the look of this one the best.  Only problem is that they RUST!!!  I had mine a few weeks when I noticed the rust spots on the interior.  I don't imagine the enamel could have been chipped on the inside of the pot, so it must have happened simply because I leave water in my tea kettle at all times.  The directions that come with this kettle say not to do so, but any serious tea drinker like me knows that's unrealistic.

I threw mine out and am very disapointed that something that cost so much money didn't last long at all.  I thought Le Creuset was supposed to be really high quality but I'm officially disillusioned thanks to this tea pot","M. SEDDON ""green thumb""",83,1,0
616,B0001GUCA6:don't_bother:b._tanner,Pfaltzgraff Flower Garden Trivet: Kitchen & Housewares,don't bother,"i have to echo what was said, cheap not up to what you would expec",B. Tanner,100,2,0
617,B000BTSTOE:not_a_quality_item!:joyce_s._rettstadt,Royal Heritage Collection 100% Cotton Jersey Knit Sheet Set - Sky Blue Full: Kitchen & Housewares,Not a quality item!,These sheets are not quality. They are no way equal to the value that the seller has assigned to them. The jersey material is very thin and the construction technique is inferior. They are NOT a bargain,Joyce S. Rettstadt,100,1,0
618,B000BTSTOE:pretty_mint_colour_......:zina,Royal Heritage Collection 100% Cotton Jersey Knit Sheet Set - Sky Blue Full: Kitchen & Housewares,Pretty mint colour ......,The colour is pretty but the sheets shrink quite a lot after washing (in cold water).  I bought a queen set for a full bed and they still don't fit properly after careful washing . I would recommend buying a KING set for a full bed. This was my first experience with cotton jersey sheets so I didn't know what to expect but I wouldn't buy them again,zina,100,2,0
619,B0000E2FKR:deception:the_truth,Simply Hard Anodized Nonstick Roaster with Flat Rack: Kitchen & Housewares,deception,This is NOT Caphlon!!! You can buy this at Bed Bath and Beyond for  $10 !!,The Truth,5,1,0
620,B0000BYECX:do_not_buy_this_product_!!:w._corey_cain,Bissell 14005 Little Green Compact Carpet Cleaner: Kitchen & Housewares,Do Not Buy This Product !!,"In theory, this is a good machine.  It did, in fact, work as advertised for a brief time - then it started to smell.  All of the urine, drinks, vomit, whatever nasty stuff you just vaccumed up from your carpet, starts to pool under the holding tank.  As it festers there, the exhaust fan takes that wonderful aroma and blows it all over your house.  This, to an extent, is simply a nuisance - bad smell and extra clean-up of the machine itself - until it starts leaking all of that crap back into your carpet, making more mess than you started with.  The first time this happened, Bissell customer service sent a replacement unit.  We started having the same problems with it shortly after we received it.  Bissell only wants to send us another (no doubt defective) unit - so unless you want to be stuck with a stinky, urine-leaking, mess-maker, don't buy this product !",W. Corey Cain,80,1,0
621,"B00004WKIB:looks_nice,_but_gears_break_easily:petem",Cuisinart SPB-7BC SmartPower 7-Speed Electronic Blender: Kitchen & Housewares,"Looks nice, but gears break easily","We purchased the Cuisinart SmartPower blender for smoothies and light duty blending duties.  It's a nicely designed unit , very stable on the countertop, but very poor quality gear drive.  After a couple dozen uses, the motor gear wheel broke, apparently a common problem on these Cuisinarts, as noted by other reviewers.  Cuisinart customer service is worthless - it costs more to ship and repair the unit than to replace it.
Replaced the worthless Cuisinart with a Kitchenaid.  Would recommend avoiding Cuisinart blenders due to this gear design flaw",PeteM,100,1,0
622,B000063SKW:worst_brand_of_bakeware:cece,AirBake 2-pc. Bakeware Set: Kitchen & Housewares,Worst brand of bakeware,AirBake products are horrible! I have used the cookie sheets multiple times and I have had nothing but problems. There products over-brown everything you cook and the food sticks no matter how well you grease the pans. I have better luck using my old cheap non-stick bakeware than AirBake. Buyer beware! If you do choose to buy this brand of products grease the pans generously and cut the bake time and oven temperature,cece,0,1,0
623,B00091SDA4:disappointed:h._tobman,Chicago Cutlery Landmark 9-Piece Steak Set: Kitchen & Housewares,disappointed,Awkward handles and lightweight feel.  Bought as a gift and had to be returned. Chicago Cutlery has better lines.,H. Tobman,0,2,0
624,B00086IFGC:worked_well_until_it_broke:bt123123,Wilton Cookie Pro Cookie Press: Kitchen & Housewares,Worked well until it broke,"I used this press about 4-5 times during the 5 years I owned it.  The cookie shapes came out well, but after a few uses, the plastic ring around the barrel cracked.  This year that same plastic part broke entirely, making the press unusable-- a critical engineering materials defect.  Like the other reviewer (Dec 2005), I too am now in the market for an all metal press",bt123123,100,2,0
625,"B0002T48DY:chips,_cracks_and_breaks!:jenner","Pfaltzgraff Napoli 16-Piece Dinnerware Set, Service for 4: Kitchen & Housewares","CHIPS, CRACKS AND BREAKS!","I have had these dishes for only 1 year and they have ALL chipped and cracked and the glaze is cracked as well.  I have re-ordered a set of bowls and several plates and had the same results.  They say they are ""microwave safe"" but after the first few uses, the dish heats up to the point of burning your hand (or worse yet the unsuspecting hand of your child or guest!) and the food/liquid inside stays cold.  I am SO disappointed and am now shopping for a new set of dishes",Jenner,100,1,0
626,"B0002T48DY:nice_design,_cheap_product:s._ruppert","Pfaltzgraff Napoli 16-Piece Dinnerware Set, Service for 4: Kitchen & Housewares","nice design, cheap product","The unique design of this dinnerware line is lost in the low quality earthenware body.  This low fired clay body breaks easily, is bulky to handle and is just plain disappointing.  Before you buy, beware.  What is the dinnerware made of?  If the dinnerware is not high fire stoneware, porcelain or a china clay body, forget it.  If you plan to use it then you are wasting your money.  Someone should be ashamed",S. Ruppert,100,1,0
627,"B000063K7H:cute,_but_useless:gerald_h._wagner","Metrokane Ice-O-Mat Ice Crusher, White: Kitchen & Housewares","Cute, but useless","This item is metal and looks like an old fashioned ice crusher, but it is so small that it is useless. Its only 9 inches tall, so if you are expecting a nice big heavy duty machine, forget it. I bought it because I missed the ice in the door of my old fridge, but after trying it several times, I sent it back. It is so small that you rap your knuckles on the counter. I dont think there is a glass made that is small enough to fit in it, so you have to use the little tin cup that comes with it. I takes about three loads of ice to fill the cup, and about 2 cups to fill a glass. You need 4 hands to operate it: 1 to hold the lid, 1to turn the crank,1to keep it from bouncing all over the place, and 1 to hold the little tin cup in place  (it slides out and then the ice lands on the base). Then when you finally get a cup fulll of ice, you have to try to get it out of the tin cup and into your glass. I broke the glass the first time i tried it. It hass little rubber feet that fall out and disapear, making it even more wobbly. But as I said in the begging, it IS cute",Gerald H. Wagner,100,2,0
628,"B00005OU2X:poor_shipping,_damaged_pieces:hannah_march",Dolce Dark Walnut 4&#45;Shelf Bookcase: Kitchen & Housewares,"poor shipping, damaged pieces","the furniture itself is fine. or rather, it would be if it was shipped properly. before ordering anything from target, think long and hard about how willing you are to deal with damaged goods and their return. if you receive something damaged (and you will), be prepared for an extensive return process. chances are, the item they send you as a replacement will be damaged as well. this happened to me twice. if you're lucky, you will be able to piece something decent together from the multiple shipments. this, however, will take time. additionally, even if the piece is not cracked, you will need to make a trip to the hardware store to purchase stain to fix the discolorations in the wood. i bought the desk, the hutch and the bookcase - all of which had to be returned to replace cracked pieces and all of which had to be touched up with stain. 

also be advised that target does not make it clear that certain pieces will not be delivered at all if you do not make arrangements with the outside carrier. after waiting and waiting, and calling target on several occasions, someone will eventually relay the information that you need to call the carrier and make a delivery appointment - even though other pieces arrived without such complications. 

quite honestly, this has been far more inconvenient than it was worth. by the time you pay for the shipping and the tax, this is not so much a ""deal"" but a waste of time and money.",hannah march,100,2,0
629,B00004SGDK:a_blender_i_wish_i_could_like:e.h.,"KitchenAid KSB5CR 5-Speed Blender, Black/Chrome: Kitchen & Housewares",A blender I wish I could like,"This blender is frustrating. It offers good points, but in the end, the flaws outweigh the benefits. First the good:

The heavy glass base is stable and easy to clean. The powerful motor hacks through most foods with ease. When the blender is started, the motor begins at a low speed for a second or two before turning on fully.

The problems I found led me to toss the blender. If you plan on making blended soups, beware of the explosive force with which this beast turns on. Without a heavy hand on the lid, both the lid and your soup will hit the ceiling. Moderately thick, viscous liquids (a lemon cream was the latest such one I experienced) tend to get caught in the scalloped swoops in the jar. This leads to only the center portion of the liquid being actively blended, while the outer edges stagnate and remain clumpy. Deft work with a spatula is required to coax everything into the blending area.

The above problems were annoying, caused occasional swearing, but  were tolerable. What finally got me shopping for a replacement was worse. After several years of moderate use, the KitchenAid stopped working. The blades and motor are connected via a set of rubber teeth. These reduce operating noise, but over time, weaken. The problem first arose when making smoothies with chunky frozen fruit such as strawberries. A burning rubber smell came from the blender coupled with a strange noise and no action in the container. The rubber drive teeth slipped, and friction quickly heated them up. The result was hot, floppy rubber teeth that bent flat instead of turning the blades. When this happens, it takes 20 minutes or more before the teeth are capable of another round of use. Before long the blender could not even swirl water for more than a few seconds before the teeth slipped",E.H.,80,2,0
630,"B0007NJ268:this_oven_stinks!:adam_horovitz_""adam""",Circulon Infinite 5-1/2-Quart Dutch Oven: Kitchen & Housewares,This oven stinks!,"I thought it was me but every time that I lift the cover on this oven, there is this strange rotting smell.  It doesn't seem to matter what has been in there, either.  No matter what food...same rotting smell.

In fact, whenever I lift the cover, my wife goes running from the room holding her nose, screaming about how disgusting it is.","Adam Horovitz ""Adam""",19,1,0
631,B0007NJ268:this_dutch_oven_really_stinks:jay_montesio,Circulon Infinite 5-1/2-Quart Dutch Oven: Kitchen & Housewares,This Dutch Oven Really Stinks,"I've had my share of dutch ovens in my time, and I have to say that this is the foulest one yet.  I thought I smelled a good deal when I got it, but boy was I mistaken",Jay Montesio,15,1,0
632,B0002V3YJQ:would_never_buy_anymore_of_this:donna,"KitchenAid 3-Piece Silicone Baking Set, Red: Kitchen & Housewares",would never buy anymore of this,"I just baked a loaf of banana bread in my loaf baker and the entire bottom stuck to the pan when I turned it over.
I am throwing it out and will never buy another piece of it",Donna,13,1,0
633,B0000CFBVF:broken_bowls_again!:april_d._kampney,"Sango Nova Blue Onion Soup Bowls, Set of 4: Kitchen & Housewares",Broken Bowls Again!,"Received the bowls yesterday, and once again very upset to find 3 of the 4 broken.  This has got to be costing a ton of money in refunds and shipping.  I will not try again for a replacement, I didn't do well with the Sango mixing bowls either.  Can't understand why these are shipped with such little packing material",April D. Kampney,100,1,0
